text,class
ชอบแมงดาขนาดนี้ เป็นกะหรี่ป่ะจ๊ะ,1
สมเป็นหัวหน้าคนชั่ว.5555555,1
ใครที่ดูถูกว่ารับงาน ว่ากะหรี่ เชิญคุณดูถูกได้ตามสบายค่ะ คนเรามีโอกาสในชีวิตต่างกัน,0
งงตัวเองมากอ่ะ คือชอบคนเยอะมาก นี้กูเป็นกะหรี่ หรือยังไง5555  เด็กเกินจะเข้าใจความรักสิน่ะ,0
อยากกินปูผัดผงกะหรี่,0
กินแกงกะหรี่... เจอแกงเหลืองอ๋อย ติดหวาน ใส่มันฝรั่งและแครอท คำถามคือ นี่เป็นแกงสูตรประเทศอะไร,0
เข้าคณะวันนี้ทาปากสีชมพูด้วยคอนเซ็ปต์ถ่ายจากดาวอังคารต้องเห็นปากกูชัดคือโดนคนด่าว่าตอแหลเยอะมาก ดีใจมาก ยิ้มรับ ทาแล้วเลือดกะหรี่พุ่งพล่าน,0
อยู่ดีๆก็อยากกินข้าวแกงกะหรี่...ทำเองไม่เป็น ไปซื้อแบบสำเร็จรูปมากินละกัน,0
"อยากกะหรี่ให้มากกว่ารุ่นพี่ที่ทำงาน
สุดท้ายกูเเพ้",1
"ขนส่ง ยี่ห้อ กะหรี่ นี่ สู้ ไปรษณีย์ไทยไม่ได้เลยจริงๆ 

โทรถามทาง มันทุกครั้งที่จะมาส่ง = =''",1
ผู้ชายเกาะผู้หญิงกิน : แมงดา,0
คำพูดที่มันทำให้ดูเป็นคนทัศคติต่ำไปเลย (สำหรับเรา) คือคำว่าประเทศเฮงซวย ประเทศกะลาแลนด์ ประเทศไม่ผิดอะไร คนในประเทศต่างหากที่ทำเรื่องเฮงซวย,0
บางคนความคิดก็ต่ำยิ่งกว่าสัตว์เซลล์เดียวอีก,0
แบ่งแยกแล้วมึงสูงขึ้นเหรอ? เปล่าค่ะ...ใจมึงอ่ะ_ต่ำ_มาก กศษ.ไม่ช่วยห่าไร เลวด้วยตัวเองล้วนๆ,1
ทุเรียนคือความชั่วร้าย,0
ทำไมบางคนถึงสนุกกับการทำตัวหยาบคายหรือพ่นคำหยาบคายในพื้นที่ของคนอื่นอ่ะ รู้เปล่าว่าความถ่อยมันไม่ได้เท่เลย มันต่ำเว้ย..,0
"ดี ชั่ว อยู่ที่ ตัว ทำ สูง ต่ำ อยู่ ที่ ทำ ตัว
... คน เรา ทำ อย่าง ไร ก็ ได้ อย่าง นั้น แหละ ...
ฝืน ธรรม ชาติ ไม่ ได้ หรอก",0
ไม่มีใครรับในมุมที่แย่ที่สุด จุดต่ำสุด หรือความเลวร้ายที่สุดได้ นอกจากเพื่อน,0
"คนอื่นอ่านออกเสียงในใจกันมั้ย
มีเสียงสูง ต่ำ แผ่ว เบา เวลาอ่านทวิตรึเปล่า",0
